DBCODE,ENTITY,SITE,REP,LAYER,DATE,VWC
SP036,1,HH2,1,"30-60 cm",2017-09-23,0.192
SP036,1,HH2,1,"30-60 cm",2017-10-15,0.225
SP036,1,HH2,2,"0-30 cm",2016-08-16,0.172
SP036,1,HH2,2,"0-30 cm",2016-08-30,0.175
SP036,1,HH2,2,"0-30 cm",2016-09-24,0.230
SP036,1,HH2,2,"0-30 cm",2016-10-06,0.285
SP036,1,HH2,2,"0-30 cm",2016-10-12,0.275
SP036,1,HH2,2,"0-30 cm",2016-10-22,0.299
SP036,1,HH2,2,"0-30 cm",2017-04-28,0.325
SP036,1,HH2,2,"0-30 cm",2017-05-20,0.294
SP036,1,HH2,2,"0-30 cm",2017-06-17,0.283
SP036,1,HH2,2,"0-30 cm",2017-07-11,0.195
SP036,1,HH2,2,"0-30 cm",2017-08-03,0.183
SP036,1,HH2,2,"0-30 cm",2017-09-01,0.178
SP036,1,HH2,2,"0-30 cm",2017-09-23,0.276
SP036,1,HH2,2,"0-30 cm",2017-10-15,0.295
SP036,1,HH2,2,"30-60 cm",2016-08-16,0.165
SP036,1,HH2,2,"30-60 cm",2016-08-30,0.162
SP036,1,HH2,2,"30-60 cm",2016-09-24,0.177
SP036,1,HH2,2,"30-60 cm",2016-10-06,0.223
SP036,1,HH2,2,"30-60 cm",2016-10-12,0.222
SP036,1,HH2,2,"30-60 cm",2016-10-22,0.229
SP036,1,HH2,2,"30-60 cm",2017-04-28,0.233
SP036,1,HH2,2,"30-60 cm",2017-05-20,0.224
SP036,1,HH2,2,"30-60 cm",2017-06-17,0.189
SP036,1,HH2,2,"30-60 cm",2017-07-11,0.177
SP036,1,HH2,2,"30-60 cm",2017-08-03,0.164
SP036,1,HH2,2,"30-60 cm",2017-09-01,0.157
SP036,1,HH2,2,"30-60 cm",2017-09-23,0.210
SP036,1,HH2,2,"30-60 cm",2017-10-15,0.217
SP036,1,HH3,1,"0-30 cm",2016-08-16,0.168
SP036,1,HH3,1,"0-30 cm",2016-08-30,0.165
SP036,1,HH3,1,"0-30 cm",2016-09-24,0.227
SP036,1,HH3,1,"0-30 cm",2016-10-06,0.270
SP036,1,HH3,1,"0-30 cm",2016-10-12,0.268
SP036,1,HH3,1,"0-30 cm",2016-10-22,0.274
SP036,1,HH3,1,"0-30 cm",2017-04-28,0.296
SP036,1,HH3,1,"0-30 cm",2017-05-20,0.271
SP036,1,HH3,1,"0-30 cm",2017-06-17,0.262
SP036,1,HH3,1,"0-30 cm",2017-07-11,0.185
SP036,1,HH3,1,"0-30 cm",2017-08-03,0.173
SP036,1,HH3,1,"0-30 cm",2017-09-01,0.165
SP036,1,HH3,1,"0-30 cm",2017-09-23,0.257
SP036,1,HH3,1,"0-30 cm",2017-10-15,0.267
SP036,1,HH3,1,"30-60 cm",2016-08-16,0.179
SP036,1,HH3,1,"30-60 cm",2016-08-30,0.177
SP036,1,HH3,1,"30-60 cm",2016-09-24,0.160
SP036,1,HH3,1,"30-60 cm",2016-10-06,0.201
SP036,1,HH3,1,"30-60 cm",2016-10-12,0.209
SP036,1,HH3,1,"30-60 cm",2016-10-22,0.263
SP036,1,HH3,1,"30-60 cm",2017-04-28,0.282
SP036,1,HH3,1,"30-60 cm",2017-05-20,0.277
SP036,1,HH3,1,"30-60 cm",2017-06-17,0.204
SP036,1,HH3,1,"30-60 cm",2017-07-11,0.209
SP036,1,HH3,1,"30-60 cm",2017-08-03,0.179
SP036,1,HH3,1,"30-60 cm",2017-09-01,0.164
SP036,1,HH3,1,"30-60 cm",2017-09-23,0.188
SP036,1,HH3,1,"30-60 cm",2017-10-15,0.205
SP036,1,HH3,2,"0-30 cm",2016-08-16,0.172
SP036,1,HH3,2,"0-30 cm",2016-08-30,0.170
SP036,1,HH3,2,"0-30 cm",2016-09-24,0.221
SP036,1,HH3,2,"0-30 cm",2016-10-06,0.287
SP036,1,HH3,2,"0-30 cm",2016-10-12,0.266
SP036,1,HH3,2,"0-30 cm",2016-10-22,0.283
SP036,1,HH3,2,"0-30 cm",2017-04-28,0.306
SP036,1,HH3,2,"0-30 cm",2017-05-20,0.280
SP036,1,HH3,2,"0-30 cm",2017-06-17,0.245
SP036,1,HH3,2,"0-30 cm",2017-07-11,0.191
SP036,1,HH3,2,"0-30 cm",2017-08-03,0.174
SP036,1,HH3,2,"0-30 cm",2017-09-01,0.169
SP036,1,HH3,2,"0-30 cm",2017-09-23,0.268
SP036,1,HH3,2,"0-30 cm",2017-10-15,0.283
SP036,1,HH3,2,"30-60 cm",2016-08-16,0.178
SP036,1,HH3,2,"30-60 cm",2016-08-30,0.169
SP036,1,HH3,2,"30-60 cm",2016-09-24,0.167
SP036,1,HH3,2,"30-60 cm",2016-10-06,0.232
SP036,1,HH3,2,"30-60 cm",2016-10-12,0.233
SP036,1,HH3,2,"30-60 cm",2016-10-22,0.256
SP036,1,HH3,2,"30-60 cm",2017-04-28,0.266
SP036,1,HH3,2,"30-60 cm",2017-05-20,0.255
SP036,1,HH3,2,"30-60 cm",2017-06-17,0.238
SP036,1,HH3,2,"30-60 cm",2017-07-11,0.201
SP036,1,HH3,2,"30-60 cm",2017-08-03,0.182
SP036,1,HH3,2,"30-60 cm",2017-09-01,0.170
SP036,1,HH3,2,"30-60 cm",2017-09-23,0.233
SP036,1,HH3,2,"30-60 cm",2017-10-15,0.252
SP036,1,HH4,1,"0-30 cm",2016-08-16,0.178
SP036,1,HH4,1,"0-30 cm",2016-08-30,0.180
SP036,1,HH4,1,"0-30 cm",2016-09-24,0.203
SP036,1,HH4,1,"0-30 cm",2016-10-06,0.260
SP036,1,HH4,1,"0-30 cm",2016-10-12,0.246
SP036,1,HH4,1,"0-30 cm",2016-10-22,0.259
SP036,1,HH4,1,"0-30 cm",2017-04-28,0.290
SP036,1,HH4,1,"0-30 cm",2017-05-20,0.262
SP036,1,HH4,1,"0-30 cm",2017-06-17,0.223
SP036,1,HH4,1,"0-30 cm",2017-07-11,0.191
SP036,1,HH4,1,"0-30 cm",2017-08-03,0.182
SP036,1,HH4,1,"0-30 cm",2017-09-01,0.177
SP036,1,HH4,1,"0-30 cm",2017-09-23,0.253
SP036,1,HH4,1,"0-30 cm",2017-10-15,0.262
SP036,1,HH4,1,"30-60 cm",2016-08-16,0.168
SP036,1,HH4,1,"30-60 cm",2016-08-30,0.167
SP036,1,HH4,1,"30-60 cm",2016-09-24,0.171
SP036,1,HH4,1,"30-60 cm",2016-10-06,0.193
SP036,1,HH4,1,"30-60 cm",2016-10-12,0.223
SP036,1,HH4,1,"30-60 cm",2016-10-22,0.277
SP036,1,HH4,1,"30-60 cm",2017-04-28,0.273
SP036,1,HH4,1,"30-60 cm",2017-05-20,0.267
SP036,1,HH4,1,"30-60 cm",2017-06-17,0.224
SP036,1,HH4,1,"30-60 cm",2017-07-11,0.188
SP036,1,HH4,1,"30-60 cm",2017-08-03,0.175
SP036,1,HH4,1,"30-60 cm",2017-09-01,0.167
SP036,1,HH4,1,"30-60 cm",2017-09-23,0.230
SP036,1,HH4,1,"30-60 cm",2017-10-15,0.245
SP036,1,HH4,2,"0-30 cm",2016-08-16,0.172
SP036,1,HH4,2,"0-30 cm",2016-08-30,0.175
SP036,1,HH4,2,"0-30 cm",2016-09-24,0.196
SP036,1,HH4,2,"0-30 cm",2016-10-06,0.272
SP036,1,HH4,2,"0-30 cm",2016-10-12,0.257
SP036,1,HH4,2,"0-30 cm",2016-10-22,0.271
SP036,1,HH4,2,"0-30 cm",2017-04-28,0.290
SP036,1,HH4,2,"0-30 cm",2017-05-20,0.262
SP036,1,HH4,2,"0-30 cm",2017-06-17,0.232
SP036,1,HH4,2,"0-30 cm",2017-07-11,0.185
SP036,1,HH4,2,"0-30 cm",2017-08-03,0.180
SP036,1,HH4,2,"0-30 cm",2017-09-01,0.175
SP036,1,HH4,2,"0-30 cm",2017-09-23,0.258
SP036,1,HH4,2,"0-30 cm",2017-10-15,0.267
SP036,1,HH4,2,"30-60 cm",2016-08-16,0.163
SP036,1,HH4,2,"30-60 cm",2016-08-30,0.157
SP036,1,HH4,2,"30-60 cm",2016-09-24,0.162
SP036,1,HH4,2,"30-60 cm",2016-10-06,0.151
SP036,1,HH4,2,"30-60 cm",2016-10-12,0.150
SP036,1,HH4,2,"30-60 cm",2016-10-22,0.195
SP036,1,HH4,2,"30-60 cm",2017-04-28,0.216
SP036,1,HH4,2,"30-60 cm",2017-05-20,0.212
SP036,1,HH4,2,"30-60 cm",2017-06-17,0.171
SP036,1,HH4,2,"30-60 cm",2017-07-11,0.175
SP036,1,HH4,2,"30-60 cm",2017-08-03,0.167
SP036,1,HH4,2,"30-60 cm",2017-09-01,0.160
SP036,1,HH4,2,"30-60 cm",2017-09-23,0.176
SP036,1,HH4,2,"30-60 cm",2017-10-15,0.192
SP036,1,HH5,1,"0-30 cm",2016-08-16,0.175
SP036,1,HH5,1,"0-30 cm",2016-08-30,0.171
SP036,1,HH5,1,"0-30 cm",2016-09-24,0.217
SP036,1,HH5,1,"0-30 cm",2016-10-06,0.273
SP036,1,HH5,1,"0-30 cm",2016-10-12,0.255
SP036,1,HH5,1,"0-30 cm",2016-10-22,0.272
SP036,1,HH5,1,"0-30 cm",2017-04-28,0.287
SP036,1,HH5,1,"0-30 cm",2017-05-20,0.264
SP036,1,HH5,1,"0-30 cm",2017-06-17,0.260
SP036,1,HH5,1,"0-30 cm",2017-07-11,0.186
SP036,1,HH5,1,"0-30 cm",2017-08-03,0.175
SP036,1,HH5,1,"0-30 cm",2017-09-01,0.169
SP036,1,HH5,1,"0-30 cm",2017-09-23,0.259
SP036,1,HH5,1,"0-30 cm",2017-10-15,0.265
SP036,1,HH5,1,"30-60 cm",2016-08-16,0.180
SP036,1,HH5,1,"30-60 cm",2016-08-30,0.177
SP036,1,HH5,1,"30-60 cm",2016-09-24,0.168
SP036,1,HH5,1,"30-60 cm",2016-10-06,0.222
SP036,1,HH5,1,"30-60 cm",2016-10-12,0.246
SP036,1,HH5,1,"30-60 cm",2016-10-22,0.263
SP036,1,HH5,1,"30-60 cm",2017-04-28,0.279
SP036,1,HH5,1,"30-60 cm",2017-05-20,0.267
SP036,1,HH5,1,"30-60 cm",2017-06-17,0.239
SP036,1,HH5,1,"30-60 cm",2017-07-11,0.217
SP036,1,HH5,1,"30-60 cm",2017-08-03,0.199
SP036,1,HH5,1,"30-60 cm",2017-09-01,0.188
SP036,1,HH5,1,"30-60 cm",2017-09-23,0.264
SP036,1,HH5,1,"30-60 cm",2017-10-15,0.272
SP036,1,HH5,2,"0-30 cm",2016-08-16,0.173
SP036,1,HH5,2,"0-30 cm",2016-08-30,0.173
SP036,1,HH5,2,"0-30 cm",2016-09-24,0.208
SP036,1,HH5,2,"0-30 cm",2016-10-06,0.271
SP036,1,HH5,2,"0-30 cm",2016-10-12,0.247
SP036,1,HH5,2,"0-30 cm",2016-10-22,0.281
SP036,1,HH5,2,"0-30 cm",2017-04-28,0.311
SP036,1,HH5,2,"0-30 cm",2017-05-20,0.284
SP036,1,HH5,2,"0-30 cm",2017-06-17,0.245
SP036,1,HH5,2,"0-30 cm",2017-07-11,0.190
SP036,1,HH5,2,"0-30 cm",2017-08-03,0.183
SP036,1,HH5,2,"0-30 cm",2017-09-01,0.177
SP036,1,HH5,2,"0-30 cm",2017-09-23,0.266
SP036,1,HH5,2,"0-30 cm",2017-10-15,0.281
SP036,1,HH5,2,"30-60 cm",2016-08-16,0.186
SP036,1,HH5,2,"30-60 cm",2016-08-30,0.182
SP036,1,HH5,2,"30-60 cm",2016-09-24,0.156
SP036,1,HH5,2,"30-60 cm",2016-10-06,0.101
SP036,1,HH5,2,"30-60 cm",2016-10-12,0.129
SP036,1,HH5,2,"30-60 cm",2016-10-22,0.245
SP036,1,HH5,2,"30-60 cm",2017-04-28,0.239
SP036,1,HH5,2,"30-60 cm",2017-05-20,0.229
SP036,1,HH5,2,"30-60 cm",2017-06-17,0.213
SP036,1,HH5,2,"30-60 cm",2017-07-11,0.206
SP036,1,HH5,2,"30-60 cm",2017-08-03,0.187
SP036,1,HH5,2,"30-60 cm",2017-09-01,0.182
SP036,1,HH5,2,"30-60 cm",2017-09-23,0.169
SP036,1,HH5,2,"30-60 cm",2017-10-15,0.228
SP036,1,IR1,1,"0-30 cm",2016-08-16,0.193
SP036,1,IR1,1,"0-30 cm",2016-08-30,0.192
SP036,1,IR1,1,"0-30 cm",2016-09-24,0.238
SP036,1,IR1,1,"0-30 cm",2016-10-06,0.303
SP036,1,IR1,1,"0-30 cm",2016-10-12,0.297
SP036,1,IR1,1,"0-30 cm",2016-10-22,0.313
SP036,1,IR1,1,"0-30 cm",2017-04-28,0.333
SP036,1,IR1,1,"0-30 cm",2017-05-20,0.305
SP036,1,IR1,1,"0-30 cm",2017-06-17,0.288
SP036,1,IR1,1,"0-30 cm",2017-07-11,0.209
SP036,1,IR1,1,"0-30 cm",2017-08-03,0.200
SP036,1,IR1,1,"0-30 cm",2017-09-01,0.194
SP036,1,IR1,1,"0-30 cm",2017-09-23,0.288
SP036,1,IR1,1,"0-30 cm",2017-10-15,0.300
SP036,1,IR1,1,"30-60 cm",2016-08-16,0.305
SP036,1,IR1,1,"30-60 cm",2016-08-30,0.370
SP036,1,IR1,1,"30-60 cm",2016-09-24,0.296
SP036,1,IR1,1,"30-60 cm",2016-10-06,0.317
SP036,1,IR1,1,"30-60 cm",2016-10-12,0.402
SP036,1,IR1,1,"30-60 cm",2016-10-22,0.437
SP036,1,IR1,1,"30-60 cm",2017-04-28,0.436
SP036,1,IR1,1,"30-60 cm",2017-05-20,0.461
SP036,1,IR1,1,"30-60 cm",2017-06-17,0.424
SP036,1,IR1,1,"30-60 cm",2017-07-11,0.366
SP036,1,IR1,1,"30-60 cm",2017-08-03,0.337
SP036,1,IR1,1,"30-60 cm",2017-09-01,0.361
SP036,1,IR1,1,"30-60 cm",2017-09-23,0.474
SP036,1,IR1,1,"30-60 cm",2017-10-15,0.465
SP036,1,IR1,2,"0-30 cm",2016-08-16,0.162
SP036,1,IR1,2,"0-30 cm",2016-08-30,0.162
SP036,1,IR1,2,"0-30 cm",2016-09-24,0.173
SP036,1,IR1,2,"0-30 cm",2016-10-06,0.226
SP036,1,IR1,2,"0-30 cm",2016-10-12,0.226
SP036,1,IR1,2,"0-30 cm",2016-10-22,0.258
SP036,1,IR1,2,"0-30 cm",2017-04-28,0.284
SP036,1,IR1,2,"0-30 cm",2017-05-20,0.262
SP036,1,IR1,2,"0-30 cm",2017-06-17,0.212
SP036,1,IR1,2,"0-30 cm",2017-07-11,0.172
SP036,1,IR1,2,"0-30 cm",2017-08-03,0.168
SP036,1,IR1,2,"0-30 cm",2017-09-01,0.164
SP036,1,IR1,2,"0-30 cm",2017-09-23,0.226
SP036,1,IR1,2,"0-30 cm",2017-10-15,0.245
SP036,1,IR1,2,"30-60 cm",2016-08-16,0.198
SP036,1,IR1,2,"30-60 cm",2016-08-30,0.192
SP036,1,IR1,2,"30-60 cm",2016-09-24,0.201
SP036,1,IR1,2,"30-60 cm",2016-10-06,0.251
SP036,1,IR1,2,"30-60 cm",2016-10-12,0.246
SP036,1,IR1,2,"30-60 cm",2016-10-22,0.264
SP036,1,IR1,2,"30-60 cm",2017-04-28,0.282
SP036,1,IR1,2,"30-60 cm",2017-06-17,0.225
SP036,1,IR1,2,"30-60 cm",2017-07-11,0.216
SP036,1,IR1,2,"30-60 cm",2017-08-03,0.201
SP036,1,IR1,2,"30-60 cm",2017-09-01,0.195
SP036,1,IR1,2,"30-60 cm",2017-09-23,0.247
SP036,1,IR1,2,"30-60 cm",2017-10-15,0.260
SP036,1,IR2,1,"0-30 cm",2016-08-16,0.170
SP036,1,IR2,1,"0-30 cm",2016-08-30,0.170
SP036,1,IR2,1,"0-30 cm",2016-09-24,0.181
SP036,1,IR2,1,"0-30 cm",2016-10-06,0.217
SP036,1,IR2,1,"0-30 cm",2016-10-12,0.210
SP036,1,IR2,1,"0-30 cm",2016-10-22,0.234
SP036,1,IR2,1,"0-30 cm",2017-04-28,0.270
SP036,1,IR2,1,"0-30 cm",2017-05-20,0.244
SP036,1,IR2,1,"0-30 cm",2017-06-17,0.202
SP036,1,IR2,1,"0-30 cm",2017-07-11,0.177
SP036,1,IR2,1,"0-30 cm",2017-08-03,0.173
SP036,1,IR2,1,"0-30 cm",2017-09-01,0.165
SP036,1,IR2,1,"0-30 cm",2017-09-23,0.205
SP036,1,IR2,1,"0-30 cm",2017-10-15,0.217
SP036,1,IR2,2,"0-30 cm",2016-08-16,0.175
SP036,1,IR2,2,"0-30 cm",2016-08-30,0.172
SP036,1,IR2,2,"0-30 cm",2016-09-24,0.192
SP036,1,IR2,2,"0-30 cm",2016-10-06,0.202
SP036,1,IR2,2,"0-30 cm",2016-10-12,0.210
SP036,1,IR2,2,"0-30 cm",2016-10-22,0.242
SP036,1,IR2,2,"0-30 cm",2017-04-28,0.292
SP036,1,IR2,2,"0-30 cm",2017-05-20,0.246
SP036,1,IR2,2,"0-30 cm",2017-06-17,0.210
SP036,1,IR2,2,"0-30 cm",2017-07-11,0.189
SP036,1,IR2,2,"0-30 cm",2017-08-03,0.179
SP036,1,IR2,2,"0-30 cm",2017-09-23,0.228
SP036,1,IR2,2,"0-30 cm",2017-10-15,0.242
SP036,1,IR3,1,"0-30 cm",2016-08-16,0.167
SP036,1,IR3,1,"0-30 cm",2016-08-30,0.162
SP036,1,IR3,1,"0-30 cm",2016-09-24,0.297
SP036,1,IR3,1,"0-30 cm",2016-10-06,0.334
SP036,1,IR3,1,"0-30 cm",2016-10-12,0.320
SP036,1,IR3,1,"0-30 cm",2016-10-22,0.337
SP036,1,IR3,1,"0-30 cm",2017-04-28,0.360
SP036,1,IR3,1,"0-30 cm",2017-05-20,0.334
SP036,1,IR3,1,"0-30 cm",2017-06-17,0.315
SP036,1,IR3,1,"0-30 cm",2017-07-11,0.182
SP036,1,IR3,1,"0-30 cm",2017-08-03,0.167
SP036,1,IR3,1,"0-30 cm",2017-09-01,0.161
SP036,1,IR3,1,"0-30 cm",2017-09-23,0.325
SP036,1,IR3,1,"0-30 cm",2017-10-15,0.325
SP036,1,IR3,2,"0-30 cm",2016-08-16,0.159
SP036,1,IR3,2,"0-30 cm",2016-08-30,0.156
SP036,1,IR3,2,"0-30 cm",2016-09-24,0.193
SP036,1,IR3,2,"0-30 cm",2016-10-06,0.288
SP036,1,IR3,2,"0-30 cm",2016-10-12,0.262
SP036,1,IR3,2,"0-30 cm",2016-10-22,0.280
SP036,1,IR3,2,"0-30 cm",2017-04-28,0.297
SP036,1,IR3,2,"0-30 cm",2017-05-20,0.269
SP036,1,IR3,2,"0-30 cm",2017-06-17,0.218
SP036,1,IR3,2,"0-30 cm",2017-07-11,0.168
SP036,1,IR3,2,"0-30 cm",2017-08-03,0.158
SP036,1,IR3,2,"0-30 cm",2017-09-01,0.153
SP036,1,IR3,2,"0-30 cm",2017-09-23,0.255
SP036,1,IR3,2,"0-30 cm",2017-10-15,0.270
SP036,1,IR4,1,"0-30 cm",2016-08-16,0.170
SP036,1,IR4,1,"0-30 cm",2016-08-30,0.169
SP036,1,IR4,1,"0-30 cm",2016-09-24,0.211
SP036,1,IR4,1,"0-30 cm",2016-10-06,0.286
SP036,1,IR4,1,"0-30 cm",2016-10-12,0.265
SP036,1,IR4,1,"0-30 cm",2016-10-22,0.299
SP036,1,IR4,1,"0-30 cm",2017-04-28,0.329
SP036,1,IR4,1,"0-30 cm",2017-05-20,0.281
SP036,1,IR4,1,"0-30 cm",2017-06-17,0.246
SP036,1,IR4,1,"0-30 cm",2017-07-11,0.180
SP036,1,IR4,1,"0-30 cm",2017-08-03,0.175
SP036,1,IR4,1,"0-30 cm",2017-09-01,0.169
SP036,1,IR4,1,"0-30 cm",2017-09-23,0.277
SP036,1,IR4,1,"0-30 cm",2017-10-15,0.288
SP036,1,IR4,1,"30-60 cm",2016-08-16,0.177
SP036,1,IR4,1,"30-60 cm",2016-08-30,0.179
SP036,1,IR4,1,"30-60 cm",2016-09-24,0.203
SP036,1,IR4,1,"30-60 cm",2016-10-06,0.220
SP036,1,IR4,1,"30-60 cm",2016-10-12,0.235
SP036,1,IR4,1,"30-60 cm",2016-10-22,0.269
SP036,1,IR4,1,"30-60 cm",2017-04-28,0.269
SP036,1,IR4,1,"30-60 cm",2017-05-20,0.270
SP036,1,IR4,1,"30-60 cm",2017-06-17,0.199
SP036,1,IR4,1,"30-60 cm",2017-07-11,0.191
SP036,1,IR4,1,"30-60 cm",2017-08-03,0.182
SP036,1,IR4,1,"30-60 cm",2017-09-01,0.182
SP036,1,IR4,1,"30-60 cm",2017-09-23,0.257
SP036,1,IR4,1,"30-60 cm",2017-10-15,0.263
SP036,1,IR4,2,"0-30 cm",2016-08-16,0.172
SP036,1,IR4,2,"0-30 cm",2016-08-30,0.170
SP036,1,IR4,2,"0-30 cm",2016-09-24,0.209
SP036,1,IR4,2,"0-30 cm",2016-10-06,0.244
SP036,1,IR4,2,"0-30 cm",2016-10-12,0.253
SP036,1,IR4,2,"0-30 cm",2016-10-22,0.278
SP036,1,IR4,2,"0-30 cm",2017-04-28,0.316
SP036,1,IR4,2,"0-30 cm",2017-05-20,0.273
SP036,1,IR4,2,"0-30 cm",2017-06-17,0.239
SP036,1,IR4,2,"0-30 cm",2017-07-11,0.182
SP036,1,IR4,2,"0-30 cm",2017-08-03,0.176
SP036,1,IR4,2,"0-30 cm",2017-09-01,0.172
SP036,1,IR4,2,"0-30 cm",2017-09-23,0.266
SP036,1,IR4,2,"0-30 cm",2017-10-15,0.275
SP036,1,IR4,2,"30-60 cm",2016-08-16,0.153
SP036,1,IR4,2,"30-60 cm",2016-08-30,0.149
SP036,1,IR4,2,"30-60 cm",2016-09-24,0.161
SP036,1,IR4,2,"30-60 cm",2016-10-06,0.225
SP036,1,IR4,2,"30-60 cm",2016-10-12,0.230
SP036,1,IR4,2,"30-60 cm",2016-10-22,0.265
SP036,1,IR4,2,"30-60 cm",2017-04-28,0.266
SP036,1,IR4,2,"30-60 cm",2017-05-20,0.275
SP036,1,IR4,2,"30-60 cm",2017-06-17,0.212
SP036,1,IR4,2,"30-60 cm",2017-07-11,0.164
SP036,1,IR4,2,"30-60 cm",2017-08-03,0.155
SP036,1,IR4,2,"30-60 cm",2017-09-01,0.150
SP036,1,IR4,2,"30-60 cm",2017-09-23,0.247
SP036,1,IR4,2,"30-60 cm",2017-10-15,0.249
SP036,1,JH0,1,"0-30 cm",2016-08-16,0.157
SP036,1,JH0,1,"0-30 cm",2016-08-30,0.159
SP036,1,JH0,1,"0-30 cm",2016-09-24,0.176
SP036,1,JH0,1,"0-30 cm",2016-10-06,0.217
SP036,1,JH0,1,"0-30 cm",2016-10-12,0.212
SP036,1,JH0,1,"0-30 cm",2016-10-22,0.235
SP036,1,JH0,1,"0-30 cm",2017-04-28,0.268
SP036,1,JH0,1,"0-30 cm",2017-05-20,0.244
SP036,1,JH0,1,"0-30 cm",2017-06-17,0.223
SP036,1,JH0,1,"0-30 cm",2017-07-11,0.172
SP036,1,JH0,1,"0-30 cm",2017-08-03,0.163
SP036,1,JH0,1,"0-30 cm",2017-09-01,0.158
SP036,1,JH0,1,"0-30 cm",2017-09-23,0.210
SP036,1,JH0,1,"0-30 cm",2017-10-15,0.231
SP036,1,JH0,2,"0-30 cm",2016-08-16,0.142
SP036,1,JH0,2,"0-30 cm",2016-08-30,0.142
SP036,1,JH0,2,"0-30 cm",2016-09-24,0.162
SP036,1,JH0,2,"0-30 cm",2016-10-12,0.195
SP036,1,JH0,2,"0-30 cm",2016-10-22,0.227
SP036,1,JH0,2,"0-30 cm",2017-04-28,0.263
SP036,1,JH0,2,"0-30 cm",2017-05-20,0.229
SP036,1,JH0,2,"0-30 cm",2017-07-11,0.155
SP036,1,JH0,2,"0-30 cm",2017-08-03,0.145
SP036,1,JH0,2,"0-30 cm",2017-09-01,0.140
SP036,1,JH0,2,"0-30 cm",2017-09-23,0.191
SP036,1,JH1,1,"0-30 cm",2016-08-16,0.274
SP036,1,JH1,1,"0-30 cm",2016-08-30,0.270
SP036,1,JH1,1,"0-30 cm",2016-09-24,0.339
SP036,1,JH1,1,"0-30 cm",2016-10-06,0.467
SP036,1,JH1,1,"0-30 cm",2016-10-12,0.438
SP036,1,JH1,1,"0-30 cm",2016-10-22,0.461
SP036,1,JH1,1,"0-30 cm",2017-04-28,0.483
SP036,1,JH1,1,"0-30 cm",2017-05-20,0.457
SP036,1,JH1,1,"0-30 cm",2017-06-17,0.404
SP036,1,JH1,1,"0-30 cm",2017-07-11,0.303
SP036,1,JH1,1,"0-30 cm",2017-08-03,0.285
SP036,1,JH1,1,"0-30 cm",2017-09-01,0.272
SP036,1,JH1,1,"0-30 cm",2017-09-23,0.429
SP036,1,JH1,1,"0-30 cm",2017-10-15,0.446
SP036,1,JH1,2,"0-30 cm",2016-08-16,0.293
SP036,1,JH1,2,"0-30 cm",2016-08-30,0.288
SP036,1,JH1,2,"0-30 cm",2016-09-24,0.330
SP036,1,JH1,2,"0-30 cm",2016-10-06,0.398
SP036,1,JH1,2,"0-30 cm",2016-10-12,0.413
SP036,1,JH1,2,"0-30 cm",2016-10-22,0.466
SP036,1,JH1,2,"0-30 cm",2017-04-28,0.505
SP036,1,JH1,2,"0-30 cm",2017-05-20,0.473
SP036,1,JH1,2,"0-30 cm",2017-06-17,0.463
SP036,1,JH1,2,"0-30 cm",2017-07-11,0.337
SP036,1,JH1,2,"0-30 cm",2017-08-03,0.300
SP036,1,JH1,2,"0-30 cm",2017-09-01,0.285
SP036,1,JH1,2,"0-30 cm",2017-09-23,0.438
SP036,1,JH1,2,"0-30 cm",2017-10-15,0.454
SP036,1,JH2,1,"0-30 cm",2016-08-16,0.178
SP036,1,JH2,1,"0-30 cm",2016-08-30,0.175
SP036,1,JH2,1,"0-30 cm",2016-09-24,0.222
SP036,1,JH2,1,"0-30 cm",2016-10-06,0.268
SP036,1,JH2,1,"0-30 cm",2016-10-12,0.268
SP036,1,JH2,1,"0-30 cm",2016-10-22,0.291
SP036,1,JH2,1,"0-30 cm",2017-04-28,0.309
SP036,1,JH2,1,"0-30 cm",2017-05-20,0.286
SP036,1,JH2,1,"0-30 cm",2017-06-17,0.251
SP036,1,JH2,1,"0-30 cm",2017-07-11,0.196
SP036,1,JH2,1,"0-30 cm",2017-08-03,0.179
SP036,1,JH2,1,"0-30 cm",2017-09-01,0.176
SP036,1,JH2,1,"0-30 cm",2017-09-23,0.255
SP036,1,JH2,1,"0-30 cm",2017-10-15,0.272
SP036,1,JH2,1,"30-60 cm",2016-08-16,0.188
SP036,1,JH2,1,"30-60 cm",2016-08-30,0.161
SP036,1,JH2,1,"30-60 cm",2016-09-24,0.196
SP036,1,JH2,1,"30-60 cm",2016-10-06,0.243
SP036,1,JH2,1,"30-60 cm",2016-10-12,0.227
SP036,1,JH2,1,"30-60 cm",2016-10-22,0.261
SP036,1,JH2,1,"30-60 cm",2017-04-28,0.262
SP036,1,JH2,1,"30-60 cm",2017-05-20,0.265
SP036,1,JH2,1,"30-60 cm",2017-06-17,0.214
SP036,1,JH2,1,"30-60 cm",2017-07-11,0.183
SP036,1,JH2,1,"30-60 cm",2017-08-03,0.177
SP036,1,JH2,1,"30-60 cm",2017-09-01,0.170
SP036,1,JH2,1,"30-60 cm",2017-09-23,0.239
SP036,1,JH2,1,"30-60 cm",2017-10-15,0.229
SP036,1,JH2,2,"0-30 cm",2016-08-16,0.186
SP036,1,JH2,2,"0-30 cm",2016-08-30,0.181
SP036,1,JH2,2,"0-30 cm",2016-09-24,0.239
SP036,1,JH2,2,"0-30 cm",2016-10-06,0.320
SP036,1,JH2,2,"0-30 cm",2016-10-12,0.301
